GPS time,SatPRN (ID),Sat.X,Sat.Y,Sat.Z,Pseudo-Range,CN0
2024-04-13T16:54:51.426043+00:00,G03,23119143.243950583,-12026188.813972594,4629594.735367383,24060746.464556027,44.1
2024-04-13T16:54:51.426043+00:00,G08,25073881.94021377,4822493.333583155,7963196.029288626,21211265.427160133,44.5
2024-04-13T16:54:51.426043+00:00,G10,-1748088.9080679957,17407729.224248946,20090027.612543028,22863142.07685968,33.1
2024-04-13T16:54:51.426043+00:00,G21,15783979.011337537,2048042.8235170487,21828310.292018242,21686091.830346897,44.1
2024-04-13T16:54:51.426043+00:00,G27,23073154.04644225,13307033.275561888,-3202128.536825956,22249680.73492097,39.0
2024-04-13T16:54:51.426043+00:00,G28,5155904.698525745,25852248.93686561,-3274374.239142413,23729140.20210551,30.5
2024-04-13T16:54:51.426043+00:00,G32,7682802.988418643,17798930.133104004,18453863.88537206,21315421.15056645,41.5
2024-04-13T16:54:52.426043+00:00,G02,14660760.685725156,-4719961.5111501105,22106091.289773323,22720643.494069904,42.7
2024-04-13T16:54:52.426043+00:00,G03,23118762.815527003,-12025668.153955046,4632756.716888812,24060293.18407345,34.8
2024-04-13T16:54:52.426043+00:00,G08,25074710.309345413,4823131.471445055,7960282.659401817,21211485.481358644,45.1
2024-04-13T16:54:52.426043+00:00,G10,-1750215.603690357,17409064.52116968,20088640.38659413,22863546.781014368,35.8
2024-04-13T16:54:52.426043+00:00,G21,15784425.592964578,2050657.7238846542,21827829.267199963,21685787.847076718,43.8
2024-04-13T16:54:52.426043+00:00,G27,23072722.13708641,13307090.042417191,-3205245.9266883857,22250258.720351297,37.8
2024-04-13T16:54:52.426043+00:00,G28,5155675.787363982,25852690.574200217,-3271233.209415764,23728653.336497605,31.5
2024-04-13T16:54:52.426043+00:00,G32,7680667.810682652,17798083.1418182,18455569.455957983,21315715.84970731,42.0
2024-04-13T16:54:53.426043+00:00,G02,14661215.397265332,-4717348.313351903,22106380.211947568,22720190.2091566,43.3
2024-04-13T16:54:53.426043+00:00,G03,23118382.25599457,-12025146.500788778,4635919.663346034,24059835.68063818,29.7
2024-04-13T16:54:53.426043+00:00,G08,25075537.35322891,4823764.081788739,7957375.421903749,21211712.131739464,46.2
2024-04-13T16:54:53.426043+00:00,G10,-1752343.8996499497,17410400.50193638,20087251.992240317,22863948.79783552,39.4
2024-04-13T16:54:53.426043+00:00,G21,15784860.995241592,2053128.9465896073,21827366.16551094,21685490.145884924,40.4
2024-04-13T16:54:53.426043+00:00,G27,23072297.321752973,13307137.445535146,-3208346.7198091615,22250828.050473623,40.8
2024-04-13T16:54:53.426043+00:00,G28,5155446.85825428,25853131.83258677,-3268092.110322769,23728205.454676125,32.0
2024-04-13T16:54:53.426043+00:00,G32,7678532.391585174,17797236.186732322,18457274.642357115,21316017.45913439,40.0
2024-04-13T16:54:54.426043+00:00,G02,14661678.627810933,-4714696.607446868,22106671.70705407,22719721.358649075,44.7
2024-04-13T16:54:54.426043+00:00,G03,23118001.23123794,-12024625.340276392,4639081.446063495,24059353.048889365,38.0
2024-04-13T16:54:54.426043+00:00,G08,25076365.130942233,4824401.82817062,7954461.721349743,21211932.5000419,45.2
2024-04-13T16:54:54.426043+00:00,G10,-1754470.1490938962,17411735.869749844,20085863.919578288,22864342.75265608,38.5
2024-04-13T16:54:54.426043+00:00,G21,15785307.868903287,2055743.631034369,21826884.278387018,21685184.941099502,44.2
2024-04-13T16:54:54.426043+00:00,G27,23071864.72362968,13307193.931152806,-3211463.9771165005,22251404.535185225,42.9
2024-04-13T16:54:54.426043+00:00,G28,5155217.911368699,25853572.711991485,-3264950.941808731,23727747.975234885,31.4
2024-04-13T16:54:54.426043+00:00,G32,7676396.727590952,17796389.267552637,18458979.446350425,21316306.469504263,37.8
2024-04-13T16:54:55.426043+00:00,G02,14662150.372796208,-4712006.4094858235,22106965.759754084,22719263.850783076,42.5
2024-04-13T16:54:55.426043+00:00,G03,23117619.74161171,-12024104.673159635,4642242.063809385,24058903.956459045,31.8
2024-04-13T16:54:55.426043+00:00,G08,25077193.64051708,4825044.711377258,7951541.5548653025,21212155.55567786,44.5
2024-04-13T16:54:55.426043+00:00,G10,-1756594.3565355586,17413070.62626671,20084476.167563666,22864742.95465459,37.1
2024-04-13T16:54:55.426043+00:00,G21,15785766.215192152,2058501.8505393327,21826383.545055397,21684884.273370694,42.7
2024-04-13T16:54:55.426043+00:00,G27,23071424.336492646,13307259.497373214,-3214597.6989839915,22251981.648104668,45.8
2024-04-13T16:54:55.426043+00:00,G28,5154988.946649585,25854013.212421406,-3261809.703858091,23727273.080476344,29.7
2024-04-13T16:54:55.426043+00:00,G32,7674260.823777424,17795542.3848302,18460683.865322027,21316619.42157288,34.9
2024-04-13T16:54:56.426043+00:00,G03,23117238.120880935,-12023583.012505915,4645403.646812353,24058418.009168863,28.7
2024-04-13T16:54:56.426043+00:00,G08,25078020.825399823,4825682.066941089,7948627.521814855,21212370.200308874,45.3
2024-04-13T16:54:56.426043+00:00,G10,-1758720.1626165202,17414406.065854292,20083087.247626,22865144.69227226,32.9
2024-04-13T16:54:56.426043+00:00,G21,15786213.381658474,2061116.3677539327,21825900.7551524,21684584.47815277,40.6
2024-04-13T16:54:56.426043+00:00,G27,23070991.045423437,13307315.700654868,-3217714.823685556,22252560.540946312,45.8
2024-04-13T16:54:56.426043+00:00,G28,5154759.96377234,25854453.33399624,-3258668.395981758,23726764.646399308,30.4
2024-04-13T16:54:56.426043+00:00,G32,7672124.676930401,17794695.53824284,18462387.900946427,21316912.026687607,36.9
2024-04-13T16:54:57.426043+00:00,G02,14663077.660557503,-4706702.991367143,22107546.487028573,22718333.897664703,30.7
2024-04-13T16:54:57.426043+00:00,G03,23116856.2022154,-12023061.101655398,4648565.129705023,24057953.316243883,31.2
2024-04-13T16:54:57.426043+00:00,G08,25078847.71410351,4826319.227001049,7945713.323186343,21212589.661199987,46.4
2024-04-13T16:54:57.426043+00:00,G10,-1760845.746142094,17415741.54092544,20081697.904307984,22865555.992609255,36.4
2024-04-13T16:54:57.426043+00:00,G21,15786660.69431146,2063730.789159963,21825417.523987263,21684270.862362396,42.4
2024-04-13T16:54:57.426043+00:00,G27,23070557.408875085,13307371.763171766,-3220831.8820793014,22253125.927319434,43.9
2024-04-13T16:54:57.426043+00:00,G28,5154530.962880226,25854893.076537184,-3255527.0193250705,23726307.132057633,37.2
2024-04-13T16:54:57.426043+00:00,G32,7669988.287954352,17793848.727972224,18464091.55269965,21317211.54208856,39.8
2024-04-13T16:54:58.426043+00:00,G02,14663541.553314107,-4704051.277520999,22107836.17482492,22717879.74024051,38.0
2024-04-13T16:54:58.426043+00:00,G03,23116473.985638842,-12022538.940548655,4651726.512567214,24057495.84770905,40.9
2024-04-13T16:54:58.426043+00:00,G08,25079674.306584965,4826956.191588541,7942798.959052168,21212815.09006556,48.9
2024-04-13T16:54:58.426043+00:00,G10,-1762971.1071496252,17417077.051473103,20080308.137587503,22865966.106331438,37.0
2024-04-13T16:54:58.426043+00:00,G21,15787108.153078672,2066345.114380455,21824933.851631854,21683979.792253345,45.8
2024-04-13T16:54:58.426043+00:00,G27,23070123.426889133,13307427.684967386,-3223948.8737139027,22253715.045988675,46.9
2024-04-13T16:54:58.426043+00:00,G32,7667851.656823123,17793001.954041258,18465794.820597667,21317508.928562954,45.3
2024-04-13T16:54:59.426043+00:00,G02,14664005.612004723,-4701399.56043114,22108125.412069727,22717417.136910934,42.7
2024-04-13T16:54:59.426043+00:00,G03,23116091.47118867,-12022016.52914357,4654887.795369058,24057041.97391907,37.5
2024-04-13T16:54:59.426043+00:00,G08,25080500.602808278,4827592.960740017,7939884.429459611,21213045.05598775,45.1
2024-04-13T16:54:59.426043+00:00,G10,-1765096.2456172202,17418412.59745311,20078917.947481032,22866372.62530877,35.7
2024-04-13T16:54:59.426043+00:00,G21,15787555.757988181,2068959.343625791,21824449.73804942,21683680.276238907,46.7
2024-04-13T16:54:59.426043+00:00,G27,23069689.09941159,13307483.466097409,-3227065.798825305,22254299.034293905,47.7
2024-04-13T16:54:59.426043+00:00,G32,7665714.783676099,17792155.216538195,18467497.704524778,21317818.320787147,39.1
2024-04-13T16:55:00.426043+00:00,G02,14664469.836609714,-4698747.840242155,22108414.198749706,22716955.161789197,43.3
2024-04-13T16:55:00.426043+00:00,G03,23115708.658873256,-12021493.867359392,4658048.978317662,24056565.589348204,35.7
2024-04-13T16:55:00.426043+00:00,G08,25081326.602769233,4828229.5345166465,7936969.73434396,21213266.61090499,46.1
2024-04-13T16:55:00.426043+00:00,G10,-1767221.1616231892,17419748.178884055,20077527.333939664,22866759.041635267,35.9
2024-04-13T16:55:00.426043+00:00,G21,15788003.509012276,2071573.4767803606,21823965.18326351,21683378.701098774,51.6
2024-04-13T16:55:00.426043+00:00,G27,23069254.42643109,13307539.106612047,-3230182.6573428274,22254878.52044295,41.8
2024-04-13T16:55:00.426043+00:00,G32,7663577.668337515,17791308.515426755,18469200.204616074,21318109.704386633,43.5
2024-04-13T16:55:01.426043+00:00,G02,14664934.22713369,-4696096.1169599015,22108702.534866694,22716487.183792558,38.6
2024-04-13T16:55:01.426043+00:00,G03,23115325.548782825,-12020970.955226514,4661210.060945959,24056104.526068512,35.9
2024-04-13T16:55:01.426043+00:00,G08,25082152.306398183,4828865.912929087,7934054.8738712305,21213490.539051842,42.7
2024-04-13T16:55:01.426043+00:00,G10,-1769345.8548650695,17421083.79554527,20076136.297163658,22867162.559175152,39.9
2024-04-13T16:55:01.426043+00:00,G21,15788451.406139135,2074187.513821213,21823480.187280454,21683070.80897982,44.5
2024-04-13T16:55:01.426043+00:00,G27,23068819.407946993,13307594.606560474,-3233299.449117759,22255461.636237297,45.3
2024-04-13T16:55:01.426043+00:00,G32,7661440.311010538,17790461.850820564,18470902.32070494,21318406.1834497,41.5
2024-04-13T16:55:02.426043+00:00,G02,14665398.78355983,-4693444.390712593,22108990.420409232,22716020.42731116,43.4
2024-04-13T16:55:02.426043+00:00,G03,23114942.1409273,-12020447.792666202,4664371.043448552,24055633.86516907,33.9
2024-04-13T16:55:02.426043+00:00,G08,25082977.713641893,4829502.096000831,7931139.848149798,21213721.691588838,38.5
2024-04-13T16:55:02.426043+00:00,G10,-1771470.3254507314,17422419.447474003,20074744.8370847,22867562.481970176,39.4
2024-04-13T16:55:02.426043+00:00,G21,15788899.449331246,2076801.4545759582,21822994.7501344,21682769.513043173,46.1
2024-04-13T16:55:02.426043+00:00,G27,23068384.04395172,13307649.965992521,-3236416.174052251,22256051.627417427,44.5
2024-04-13T16:55:02.426043+00:00,G28,5153385.685789708,25857086.104728207,-3239819.0984624606,23723999.632200614,29.9
2024-04-13T16:55:02.426043+00:00,G32,7659302.711746395,17789615.222773172,18472604.052745733,21318709.572798997,43.1
2024-04-13T16:55:03.426043+00:00,G02,14665863.505886283,-4690792.661543002,22109277.855375152,22715552.44931452,40.7
2024-04-13T16:55:03.426043+00:00,G03,23114558.435375057,-12019924.379679097,4667531.925539077,24055174.302608106,39.9
2024-04-13T16:55:03.426043+00:00,G08,25083802.824503455,4830138.083798461,7928224.657089139,21213944.46802132,39.9
2024-04-13T16:55:03.426043+00:00,G10,-1773594.5732881166,17423755.134581897,20073352.953765325,22867966.313613974,35.4
2024-04-13T16:55:03.426043+00:00,G21,15789347.638585623,2079415.299073536,21822508.87182212,21682464.62236167,44.8
2024-04-13T16:55:03.426043+00:00,G27,23067948.334420986,13307705.184959965,-3239532.83216922,22256640.117878832,36.4
2024-04-13T16:55:03.426043+00:00,G28,5153156.575503612,25857523.573395494,-3236677.307507826,23723559.533176243,31.4
2024-04-13T16:55:03.426043+00:00,G32,7657164.870459716,17788768.63128386,18474305.400801715,21319002.492017645,43.1
2024-04-13T16:55:04.426043+00:00,G02,14666328.39411422,-4688140.929476256,22109564.839764215,22715078.782546896,39.0
2024-04-13T16:55:04.426043+00:00,G03,23114174.432149485,-12019400.716204723,4670692.707301381,24054711.424505774,43.3
2024-04-13T16:55:04.426043+00:00,G08,25084627.63890602,4830773.876327079,7925309.300881126,21214172.305016946,46.4
2024-04-13T16:55:04.426043+00:00,G10,-1775718.5984279225,17425090.856870122,20071960.647174735,22868361.455049343,40.8
2024-04-13T16:55:04.426043+00:00,G21,15789795.973875538,2082029.0472044726,21822022.552366093,21682161.825706296,44.6
2024-04-13T16:55:04.426043+00:00,G27,23067512.279338546,13307760.263513783,-3242649.4234328377,22257224.385387544,40.5
2024-04-13T16:55:04.426043+00:00,G28,5152927.446780911,25857960.663112897,-3233535.4474176443,23723091.82790741,33.3
2024-04-13T16:55:04.426043+00:00,G32,7655026.787284584,17787922.076439004,18476006.36476126,21319298.377773307,40.0
2024-04-13T16:55:05.426043+00:00,G02,14666793.448214792,-4685489.19470901,22109851.373557612,22714614.399295114,39.5
2024-04-13T16:55:05.426043+00:00,G03,23113790.131290987,-12018876.802205522,4673853.388679811,24054244.044247262,45.5
2024-04-13T16:55:05.426043+00:00,G08,25085452.156832643,4831409.473638137,7922393.779505821,21214396.861371633,49.3
2024-04-13T16:55:05.426043+00:00,G10,-1777842.4007783625,17426426.614250436,20070567.917375334,22868755.374969468,45.4
2024-04-13T16:55:05.426043+00:00,G21,15790244.455189433,2084642.6989477067,21821535.791772347,21681856.65582131,44.1
2024-04-13T16:55:05.426043+00:00,G27,23067075.878682062,13307815.201705849,-3245765.9478500555,22257797.58945821,40.0
2024-04-13T16:55:05.426043+00:00,G28,5152698.299628842,25858397.373764463,-3230393.519060493,23722673.018148683,29.7
2024-04-13T16:55:05.426043+00:00,G32,7652888.462298322,17787075.55830235,18477706.94455815,21319602.674533926,44.2
2024-04-13T16:55:06.426043+00:00,G02,14667258.668203192,-4682837.457186526,22110137.45676375,22714145.82799107,43.5
2024-04-13T16:55:06.426043+00:00,G03,23113405.53285266,-12018352.63766131,4677013.96951425,24053780.886941444,49.7
2024-04-13T16:55:06.426043+00:00,G08,25086276.378244348,4832044.875765909,7919478.093021348,21214617.82298147,48.2
2024-04-13T16:55:06.426043+00:00,G10,-1779965.980281406,17427762.40665575,20069174.764407486,22869150.795608312,44.5
2024-04-13T16:55:06.426043+00:00,G21,15790693.082509153,2087256.2542440821,21821048.590054065,21681549.04290584,45.2
2024-04-13T16:55:06.426043+00:00,G27,23066639.132474743,13307869.99958194,-3248882.4051046004,22258383.985893484,40.1
2024-04-13T16:55:06.426043+00:00,G32,7650749.895391489,17786229.07686372,18479407.14027465,21319894.651440814,42.0
2024-04-13T16:55:07.426043+00:00,G02,14667724.054077461,-4680185.716951871,22110423.089380432,22713670.660504717,43.2
2024-04-13T16:55:07.426043+00:00,G03,23113020.6368682,-12017828.222525708,4680174.449803522,24053315.600709066,49.1
2024-04-13T16:55:07.426043+00:00,G08,25087100.30307917,4832680.082726771,7916562.24156735,21214843.251847047,47.4
2024-04-13T16:55:07.426043+00:00,G10,-1782089.3368517552,17429098.23400168,20067781.188329622,22869554.313148193,41.5
2024-04-13T16:55:07.426043+00:00,G21,15791141.855811378,2089869.713004108,21820560.947230022,21681242.372302126,47.4
2024-04-13T16:55:07.426043+00:00,G27,23066202.040689114,13307924.657194505,-3251998.7952411696,22258973.10456273,45.3
2024-04-13T16:55:07.426043+00:00,G32,7648611.086716358,17785382.632216517,18481106.951784924,21320190.257992994,40.1
2024-04-13T16:55:08.426043+00:00,G02,14668189.605806662,-4677533.97421295,22110708.271387774,22713205.09063813,41.5
2024-04-13T16:55:08.426043+00:00,G03,23112635.443376936,-12017303.55675967,4683334.829501195,24052846.126424424,45.0
2024-04-13T16:55:08.426043+00:00,G08,25087923.931316774,4833315.094569812,7913646.225135749,21215066.028279528,46.3
2024-04-13T16:55:08.426043+00:00,G10,-1784212.4705120968,17430434.09627199,20066387.18912909,22869957.237380672,34.7
2024-04-13T16:55:08.426043+00:00,G21,15791590.775085106,2092483.075210209,21820072.86330563,21680931.79284964,44.3
2024-04-13T16:55:08.426043+00:00,G27,23065764.603303116,13307979.174595416,-3255115.118264941,22259558.279482763,45.8
2024-04-13T16:55:08.426043+00:00,G32,7646472.036304583,17784536.224406455,18482806.37905902,21320488.551878706,37.7
2024-04-13T16:55:09.426043+00:00,G02,14668655.323410276,-4674882.228890658,22110993.002796724,22712732.92458923,35.4
2024-04-13T16:55:09.426043+00:00,G03,23112249.952418342,-12016778.640324796,4686495.10855827,24052370.649264887,36.5
2024-04-13T16:55:09.426043+00:00,G08,25088747.26293077,4833949.911338905,7910730.043740246,21215281.266217943,42.0
2024-04-13T16:55:09.426043+00:00,G10,-1786335.3813833203,17431769.99351199,20064992.76672895,22870337.057524864,38.0
2024-04-13T16:55:09.426043+00:00,G21,15792039.840290908,2095096.3406797065,21819584.338317174,21680631.40432432,37.7
2024-04-13T16:55:09.426043+00:00,G27,23065326.820299514,13308033.551835533,-3258231.3741483963,22260135.985709604,40.5
2024-04-13T16:55:09.426043+00:00,G32,7644332.7441091435,17783689.85344815,18484505.422129445,21320777.562248584,38.5
2024-04-13T16:55:10.426043+00:00,G02,14669121.206879294,-4672230.48106802,22111277.283600833,22712256.25638416,39.5
2024-04-13T16:55:10.426043+00:00,G03,23111864.16406261,-12016253.473224048,4689655.286675562,24051911.086703923,43.7
2024-04-13T16:55:10.426043+00:00,G08,25089570.297823593,4834584.5330231115,7907813.697646742,21215510.010624893,46.3
2024-04-13T16:55:10.426043+00:00,G10,-1788458.069075875,17433105.925446007,20063597.9213873,22870743.29729871,42.7
2024-04-13T16:55:10.426043+00:00,G21,15792489.051445132,2097709.5095539447,21819095.372240312,21680318.102637865,40.6
2024-04-13T16:55:10.426043+00:00,G27,23064888.691677887,13308087.788963877,-3261347.562743636,22260714.28524385,39.6
2024-04-13T16:55:10.426043+00:00,G32,7642193.210375888,17782843.51947186,18486204.080796346,21321086.326264936,42.0
2024-04-13T16:55:10.426043+00:00,G28,5151552.283056194,25860575.245745458,-3214682.820499316,23717962.65820931,26.7
2024-04-13T16:55:11.426043+00:00,G02,14669587.256165506,-4669578.731050869,22111561.11376981,22711802.378163453,38.6
2024-04-13T16:55:11.426043+00:00,G03,23111478.07833047,-12015728.055393158,4692815.363958975,24051450.930835553,45.2
2024-04-13T16:55:11.426043+00:00,G08,25090393.03598339,4835218.95967785,7904897.186817354,21215742.07057321,45.7
2024-04-13T16:55:11.426043+00:00,G10,-1790580.5338127716,17434441.892183725,20062202.652960036,22871138.997141045,41.8
2024-04-13T16:55:11.426043+00:00,G21,15792938.408483539,2100322.581506026,21818605.96513837,21680022.530372635,41.2
2024-04-13T16:55:11.426043+00:00,G27,23064450.217443638,13308141.886028714,-3264463.6838617017,22261305.183835305,39.7
2024-04-13T16:55:11.426043+00:00,G32,7640053.434927618,17781997.2224406,18487902.35519569,21321384.620150648,40.4
2024-04-13T16:55:11.426043+00:00,G28,5151323.023992671,25861009.682383183,-3211540.48052269,23717510.86753906,27.7
2024-04-13T16:55:12.426043+00:00,G02,14670053.471305566,-4666926.978662174,22111844.49332512,22711343.997786567,34.5
2024-04-13T16:55:12.426043+00:00,G03,23111091.6952664,-12015202.386800678,4695975.340318673,24050992.24078548,46.0
2024-04-13T16:55:12.426043+00:00,G08,25091215.477396812,4835853.191357204,7901980.511219545,21215967.813542705,44.5
2024-04-13T16:55:12.426043+00:00,G10,-1792702.7754019843,17435777.893573586,20060806.961575765,22871545.830222297,37.1
2024-04-13T16:55:12.426043+00:00,G21,15793387.911422947,2102935.556680513,21818116.116986416,21679721.234435987,40.3
2024-04-13T16:55:12.426043+00:00,G27,23064011.397566535,13308195.843082897,-3267579.7375665577,22261896.36163024,43.4
2024-04-13T16:55:12.426043+00:00,G28,5151093.7478958685,25861443.73659923,-3208398.0968367066,23719406.16605526,28.9
2024-04-13T16:55:12.426043+00:00,G32,7637913.41790107,17781150.96244167,18489600.24521408,21321686.22957773,39.7
2024-04-13T16:55:13.426043+00:00,G02,14670519.852281088,-4664275.224037991,22112127.422254693,22710889.21215454,34.4
2024-04-13T16:55:13.426043+00:00,G03,23110705.0149072,-12014676.467403661,4699135.215730295,24050530.86340187,43.3
2024-04-13T16:55:13.426043+00:00,G08,25092037.621997718,4836487.228074182,7899063.671008266,21216196.872053575,45.5
2024-04-13T16:55:13.426043+00:00,G10,-1794824.7938732728,17437113.929603633,20059410.847217325,22871954.12912184,32.7
2024-04-13T16:55:13.426043+00:00,G21,15793837.560244113,2105548.4350120127,21817625.8277988,21679414.843035758,36.1
2024-04-13T16:55:13.426043+00:00,G27,23063572.232031822,13308249.660177197,-3270695.7238125694,22262486.03870645,42.7
2024-04-13T16:55:13.426043+00:00,G28,5150864.451116877,25861877.4151993,-3205255.6202064543,23718945.05696873,31.1
2024-04-13T16:55:13.426043+00:00,G32,7635773.159343096,17780304.739526644,18491297.750809707,21321992.30626056,42.5
2024-04-13T16:55:14.426043+00:00,G02,14670986.399101203,-4661623.467157843,22112409.900563154,22710428.42364761,32.3
2024-04-13T16:55:14.426043+00:00,G03,23110318.037300114,-12014150.297174383,4702294.990081586,24050070.986736987,39.9
2024-04-13T16:55:14.426043+00:00,G08,25092859.469740592,4837121.069858576,7896146.666264802,21216431.305231504,42.9
2024-04-13T16:55:14.426043+00:00,G10,-1796946.589092222,17438450.000158504,20058014.309975613,22872377.435208637,31.5
2024-04-13T16:55:14.426043+00:00,G21,15794287.354900816,2108161.216278988,21817135.09761926,21679121.923203625,36.4
2024-04-13T16:55:14.426043+00:00,G27,23063132.72082359,13308303.337362375,-3273811.6425631773,22263071.56263084,41.4
2024-04-13T16:55:14.426043+00:00,G28,5150635.13541401,25862310.714751113,-3202113.075505382,23718494.173709802,34.0
2024-04-13T16:55:14.426043+00:00,G32,7633632.659217765,17779458.553714346,18492994.87200638,21322292.414968915,37.8
2024-04-13T16:55:15.426043+00:00,G02,14671453.11181284,-4658971.70778662,22112691.928277906,22709927.778843362,36.0
2024-04-13T16:55:15.426043+00:00,G03,23109930.762482572,-12013623.876071071,4705454.663342304,24049609.01604598,43.5
2024-04-13T16:55:15.426043+00:00,G08,25093681.020628355,4837754.716777048,7893229.496898878,21216655.547482274,44.7
2024-04-13T16:55:15.426043+00:00,G10,-1799068.161518895,17439786.105497193,20056617.349550113,22872745.284503456,32.1
2024-04-13T16:55:15.426043+00:00,G21,15794737.295415137,2110773.9006563933,21816643.926417053,21678815.531803396,40.3
2024-04-13T16:55:15.426043+00:00,G27,23062692.86395194,13308356.874686358,-3276927.4935961124,22263668.149993278,43.0
2024-04-13T16:55:15.426043+00:00,G28,5150405.800711863,25862743.63529511,-3198970.4624761986,23718022.594492633,35.3
2024-04-13T16:55:15.426043+00:00,G32,7631491.917637896,17778612.405082647,18494691.60870976,21322596.990933012,38.9
2024-04-13T16:55:16.426043+00:00,G02,14671919.990267389,-4656319.946799976,22112973.5053083,22709478.996086236,34.9
2024-04-13T16:55:16.426043+00:00,G03,23109543.190497972,-12013097.204060808,4708614.235431824,24049146.137943644,39.4
2024-04-13T16:55:16.426043+00:00,G08,25094502.274579328,4838388.168830472,7890312.163120833,21216884.92009706,41.6
2024-04-13T16:55:16.426043+00:00,G10,-1801189.5102594346,17441122.245026205,20055219.96653169,22873178.50231393,31.3
2024-04-13T16:55:16.426043+00:00,G21,15795187.381736781,2113386.48789867,21816152.31424042,21678516.958100718,38.1
2024-04-13T16:55:16.426043+00:00,G27,23062252.661371283,13308410.272203753,-3280043.2770841336,22264253.01080939,37.2
2024-04-13T16:55:16.426043+00:00,G28,5150176.446992394,25863176.17676379,-3195827.7816448654,23717574.119363748,29.6
2024-04-13T16:55:16.426043+00:00,G32,7629350.934535711,17777766.293637555,18496387.960969083,21322891.09676647,39.6
2024-04-13T16:55:17.426043+00:00,G02,14672387.034557495,-4653668.183702726,22113254.63170947,22709018.800886706,34.1
2024-04-13T16:55:17.426043+00:00,G03,23109155.321387634,-12012570.281107057,4711773.706288278,24048681.759122588,42.4
2024-04-13T16:55:17.426043+00:00,G08,25095323.23156869,4839021.426064656,7887394.664938557,21217113.943707492,44.1
2024-04-13T16:55:17.426043+00:00,G10,-1803310.6358081568,17442458.419026002,20053822.160597395,22873601.808400728,27.2
2024-04-13T16:55:17.426043+00:00,G21,15795637.613864541,2115998.9780459134,21815660.26108396,21678214.754752748,38.4
2024-04-13T16:55:17.426043+00:00,G27,23061812.113085143,13308463.52996296,-3283158.9928531772,22264836.71991114,40.8
2024-04-13T16:55:17.426043+00:00,G28,5149947.074182228,25863608.339194134,-3192685.0327789537,23717120.19976693,28.9
2024-04-13T16:55:17.426043+00:00,G32,7627209.710148362,17776920.219506122,18498083.928591512,21323202.58301679,42.2
2024-04-13T16:55:18.426043+00:00,G02,14672854.244656684,-4651016.4186763335,22113535.30746462,22708560.420509826,38.3
2024-04-13T16:55:18.426043+00:00,G03,23108767.15520722,-12012043.107192986,4714933.075732851,24048226.38461388,45.0
2024-04-13T16:55:18.426043+00:00,G08,25096143.891533546,4839654.488495203,7884477.002495844,21217351.09911939,44.5
2024-04-13T16:55:18.426043+00:00,G10,-1805431.53846562,17443794.62765526,20052423.931551337,22873967.2495655,38.5
2024-04-13T16:55:18.426043+00:00,G21,15796087.991753407,2118611.3708837694,21815167.7669902,21677926.651180707,39.5
2024-04-13T16:55:18.426043+00:00,G27,23061371.219105482,13308516.648011785,-3286274.640668334,22265435.715403624,41.1
2024-04-13T16:55:18.426043+00:00,G28,5149717.682232492,25864040.122576576,-3189542.215984082,23716664.535148337,31.7
2024-04-13T16:55:18.426043+00:00,G32,7625068.244360133,17776074.18267565,18499779.511664074,21323509.846314423,45.7
2024-04-13T16:55:19.426043+00:00,G02,14673321.620561514,-4648364.651771697,22113815.532570787,22708102.35423686,35.4
2024-04-13T16:55:19.426043+00:00,G03,23108378.691994347,-12011515.682277787,4718092.3437323645,24047776.698876157,43.9
2024-04-13T16:55:19.426043+00:00,G08,25096964.254449908,4840287.356168266,7881559.1757978825,21217590.6277609,43.8
2024-04-13T16:55:19.426043+00:00,G10,-1807552.2174446508,17445130.87038729,20051025.279914875,22874380.64392862,40.0
2024-04-13T16:55:19.426043+00:00,G21,15796538.515430422,2121223.666616048,21814674.831922818,21677622.388707045,40.6
2024-04-13T16:55:19.426043+00:00,G27,23060929.97940181,13308569.626402833,-3289390.2205963936,22266037.39822964,38.2
2024-04-13T16:55:19.426043+00:00,G28,5149488.271096756,25864471.526896723,-3186399.331401721,23716214.245196808,30.0
2024-04-13T16:55:19.426043+00:00,G32,7622926.537257393,17775228.18321319,18501474.710113794,21323819.552642535,42.0
2024-04-13T16:55:20.426043+00:00,G02,14673789.162262432,-4645712.883073984,22114095.307021443,22707646.940396994,38.3
2024-04-13T16:55:20.426043+00:00,G03,23107989.931773685,-12010988.006302325,4721251.510360671,24047319.230341323,44.0
2024-04-13T16:55:20.426043+00:00,G08,25097784.32029197,4840920.029127989,7878641.184856655,21217827.469068877,45.5
2024-04-13T16:55:20.426043+00:00,G10,-1809672.6731283236,17446467.147432726,20049626.20543786,22874782.381546292,39.7
2024-04-13T16:55:20.426043+00:00,G21,15796989.184829587,2123835.864906718,21814181.45594731,21677333.65692717,42.1
2024-04-13T16:55:20.426043+00:00,G27,23060488.39393869,13308622.46518938,-3292505.7327383044,22266625.888691045,42.6
2024-04-13T16:55:20.426043+00:00,G28,5149258.840729272,25864902.552140016,-3183256.3791740863,23715776.519402053,33.7
2024-04-13T16:55:20.426043+00:00,G32,7620784.588841743,17774382.221152496,18503169.52393463,21324126.536736686,43.5
2024-04-13T16:55:21.426043+00:00,G02,14674256.869772073,-4643061.112542499,22114374.63082332,22707182.277941726,41.0
2024-04-13T16:55:21.426043+00:00,G03,23107600.874606557,-12010460.079257987,4724410.575391891,24046868.9512962,45.3
